CODIGO MUNICIPIO;LATITUDE;LONGITUDE;;;;;CÓDIGO MUNICÍPIO;UF;NOME MUNICIPIO;LAT;LONG
270600;-9.51;-37.19;;;;;270630;AL;Palmeira dos Índios;-9.4;-36.62
270610;-9.16;-37.35;;;;;270640;AL;Pão de Açúcar;-9.74;-37.43
270620;-9.67;-37.32;;;;;270642;AL;Pariconha;-9.25;-38
270630;-9.4;-36.62;;;;;270644;AL;Paripueira;-9.46;-35.55
270640;-9.74;-37.43;;;;;270650;AL;Passo de Camaragibe;-9.23;-35.49
270642;-9.25;-38;;;;;270660;AL;Paulo Jacinto;-9.36;-36.36
270644;-9.46;-35.55;;;;;270670;AL;Penedo;-10.28;-36.58
270650;-9.23;-35.49;;;;;270680;AL;Piaçabuçu;-10.4;-36.43
270660;-9.36;-36.36;;;;;270690;AL;Pilar;-9.59;-35.95
270670;-10.28;-36.58;;;;;270700;AL;Pindoba;-9.47;-36.29
270680;-10.4;-36.43;;;;;270710;AL;Piranhas;-9.62;-37.75
270690;-9.59;-35.95;;;;;270720;AL;Poço das Trincheiras;-9.31;-37.28
270700;-9.47;-36.29;;;;;270730;AL;Porto Calvo;-9.04;-35.39
270710;-9.62;-37.75;;;;;270740;AL;Porto de Pedras;-9.15;-35.29
270720;-9.31;-37.28;;;;;270750;AL;Porto Real do Colégio;-10.18;-36.84
270730;-9.04;-35.39;;;;;270760;AL;Quebrangulo;-9.31;-36.47
270740;-9.15;-35.29;;;;;270770;AL;Rio Largo;-9.47;-35.85
270750;-10.18;-36.84;;;;;270780;AL;Roteiro;-9.83;-35.97
270760;-9.31;-36.47;;;;;270790;AL;Santa Luzia do Norte;-9.6;-35.82
270770;-9.47;-35.85;;;;;270800;AL;Santana do Ipanema;-9.37;-37.24
270780;-9.83;-35.97;;;;;270810;AL;Santana do Mundaú;-9.16;-36.22
270790;-9.6;-35.82;;;;;270820;AL;São Brás;-10.12;-36.9
270800;-9.37;-37.24;;;;;270830;AL;São José da Laje;-9.01;-36.05
270810;-9.16;-36.22;;;;;270840;AL;São José da Tapera;-9.55;-37.38
270820;-10.12;-36.9;;;;;270850;AL;São Luís do Quitunde;-9.31;-35.56
270830;-9.01;-36.05;;;;;270860;AL;São Miguel dos Campos;-9.78;-36.09
270840;-9.55;-37.38;;;;;270870;AL;São Miguel dos Milagres;-9.26;-35.37
270850;-9.31;-35.56;;;;;270880;AL;São Sebastião;-9.93;-36.55
270860;-9.78;-36.09;;;;;270890;AL;Satuba;-9.56;-35.82
270870;-9.26;-35.37;;;;;270895;AL;Senador Rui Palmeira;-9.35;-37.5
270880;-9.93;-36.55;;;;;270900;AL;Tanque d`Arca;-9.53;-36.43
270890;-9.56;-35.82;;;;;270910;AL;Taquarana;-9.64;-36.49
270895;-9.35;-37.5;;;;;270915;AL;Teotônio Vilela;-9.9;-36.35
270900;-9.53;-36.43;;;;;270920;AL;Traipu;-9.97;-37
270910;-9.64;-36.49;;;;;270930;AL;União dos Palmares;-9.16;-36.03
270915;-9.9;-36.35;;;;;270940;AL;Viçosa;-9.37;-36.24
270920;-9.97;-37;;;;;280010;SE;Amparo de São Francisco;-10.13;-36.93
270930;-9.16;-36.03;;;;;280020;SE;Aquidabã;-10.28;-37.01
270940;-9.37;-36.24;;;;;280030;SE;Aracaju;-10.91;-37.07
280010;-10.13;-36.93;;;;;280040;SE;Arauá;-11.26;-37.61
280020;-10.28;-37.01;;;;;280050;SE;Areia Branca;-10.75;-37.31
280030;-10.91;-37.07;;;;;280060;SE;Barra dos Coqueiros;-10.9;-37.03
280040;-11.26;-37.61;;;;;280067;SE;Boquim;-11.14;-37.62
280050;-10.75;-37.31;;;;;280070;SE;Brejo Grande;-10.42;-36.46
280060;-10.9;-37.03;;;;;280100;SE;Campo do Brito;-10.73;-37.49
280067;-11.14;-37.62;;;;;280110;SE;Canhoba;-10.13;-36.98
280070;-10.42;-36.46;;;;;280120;SE;Canindé de São Francisco;-9.64;-37.78
280100;-10.73;-37.49;;;;;280130;SE;Capela;-10.5;-37.05
280110;-10.13;-36.98;;;;;280140;SE;Carira;-10.36;-37.7
280120;-9.64;-37.78;;;;;280150;SE;Carmópolis;-10.64;-36.98
280130;-10.5;-37.05;;;;;280160;SE;Cedro de São João;-10.25;-36.88
280140;-10.36;-37.7;;;;;280170;SE;Cristinápolis;-11.47;-37.75
280150;-10.64;-36.98;;;;;280190;SE;Cumbe;-10.35;-37.18
280160;-10.25;-36.88;;;;;280200;SE;Divina Pastora;-10.68;-37.14
280170;-11.47;-37.75;;;;;280210;SE;Estância;-11.26;-37.43
280190;-10.35;-37.18;;;;;280220;SE;Feira Nova;-10.26;-37.31
280200;-10.68;-37.14;;;;;280230;SE;Frei Paulo;-10.54;-37.53
280210;-11.26;-37.43;;;;;280240;SE;Gararu;-9.96;-37.08
280220;-10.26;-37.31;;;;;280250;SE;General Maynard;-10.68;-36.98
280230;-10.54;-37.53;;;;;280260;SE;Gracho Cardoso;-10.22;-37.19
280240;-9.96;-37.08;;;;;280270;SE;Ilha das Flores;-10.43;-36.54
280250;-10.68;-36.98;;;;;280280;SE;Indiaroba;-11.51;-37.51
280260;-10.22;-37.19;;;;;280290;SE;Itabaiana;-10.68;-37.42
280270;-10.43;-36.54;;;;;280300;SE;Itabaianinha;-11.27;-37.79
280280;-11.51;-37.51;;;;;280310;SE;Itabi;-10.12;-37.1
280290;-10.68;-37.42;;;;;280320;SE;Itaporanga d`Ajuda;-10.99;-37.31
280300;-11.27;-37.79;;;;;280330;SE;Japaratuba;-10.59;-36.93
280310;-10.12;-37.1;;;;;280340;SE;Japoatã;-10.34;-36.8
280320;-10.99;-37.31;;;;;280350;SE;Lagarto;-10.91;-37.65
280330;-10.59;-36.93;;;;;280360;SE;Laranjeiras;-10.8;-37.16
280340;-10.34;-36.8;;;;;280370;SE;Macambira;-10.66;-37.54
280350;-10.91;-37.65;;;;;280380;SE;Malhada dos Bois;-10.34;-36.92
280360;-10.8;-37.16;;;;;280390;SE;Malhador;-10.65;-37.3
280370;-10.66;-37.54;;;;;280400;SE;Maruim;-10.73;-37.08
280380;-10.34;-36.92;;;;;280410;SE;Moita Bonita;-10.57;-37.34
280390;-10.65;-37.3;;;;;280420;SE;Monte Alegre de Sergipe;-10.02;-37.56
280400;-10.73;-37.08;;;;;280430;SE;Muribeca;-10.42;-36.95
280410;-10.57;-37.34;;;;;280440;SE;Neópolis;-10.31;-36.57
280420;-10.02;-37.56;;;;;280445;SE;Nossa Senhora Aparecida;-10.44;-37.48
280430;-10.42;-36.95;;;;;280450;SE;Nossa Senhora da Glória;-10.21;-37.41
280440;-10.31;-36.57;;;;;280460;SE;Nossa Senhora das Dores;-10.49;-37.19
280445;-10.44;-37.48;;;;;280470;SE;Nossa Senhora de Lourdes;-10.07;-37.05
280450;-10.21;-37.41;;;;;280480;SE;Nossa Senhora do Socorro;-10.85;-37.12
280460;-10.49;-37.19;;;;;280490;SE;Pacatuba;-10.45;-36.65
280470;-10.07;-37.05;;;;;280500;SE;Pedra Mole;-10.61;-37.68
280480;-10.85;-37.12;;;;;280510;SE;Pedrinhas;-11.19;-37.67
280490;-10.45;-36.65;;;;;280520;SE;Pinhão;-10.56;-37.72
280500;-10.61;-37.68;;;;;280530;SE;Pirambu;-10.73;-36.85
280510;-11.19;-37.67;;;;;280540;SE;Poço Redondo;-9.8;-37.68
280520;-10.56;-37.72;;;;;280550;SE;Poço Verde;-10.7;-38.18
280530;-10.73;-36.85;;;;;280560;SE;Porto da Folha;-9.91;-37.27
280540;-9.8;-37.68;;;;;280570;SE;Propriá;-10.21;-36.84
280550;-10.7;-38.18;;;;;280580;SE;Riachão do Dantas;-11.06;-37.72
280560;-9.91;-37.27;;;;;280590;SE;Riachuelo;-10.72;-37.18
280570;-10.21;-36.84;;;;;280600;SE;Ribeirópolis;-10.53;-37.41
280580;-11.06;-37.72;;;;;280610;SE;Rosário do Catete;-10.69;-37.03
280590;-10.72;-37.18;;;;;280620;SE;Salgado;-11.03;-37.47
280600;-10.53;-37.41;;;;;280630;SE;Santa Luzia do Itanhy;-11.35;-37.44
280610;-10.69;-37.03;;;;;280640;SE;Santana do São Francisco;-10.29;-36.6
280620;-11.03;-37.47;;;;;280650;SE;Santa Rosa de Lima;-10.64;-37.19
280630;-11.35;-37.44;;;;;280660;SE;Santo Amaro das Brotas;-10.78;-37.05
280640;-10.29;-36.6;;;;;280670;SE;São Cristóvão;-11.01;-37.2
280650;-10.64;-37.19;;;;;280680;SE;São Domingos;-10.79;-37.56
280660;-10.78;-37.05;;;;;280690;SE;São Francisco;-10.33;-36.88
280670;-11.01;-37.2;;;;;280700;SE;São Miguel do Aleixo;-10.38;-37.38
280680;-10.79;-37.56;;;;;280710;SE;Simão Dias;-10.73;-37.81
280690;-10.33;-36.88;;;;;280720;SE;Siriri;-10.6;-37.11
280700;-10.38;-37.38;;;;;280730;SE;Telha;-10.2;-36.88
280710;-10.73;-37.81;;;;;280740;SE;Tobias Barreto;-11.18;-37.99
280720;-10.6;-37.11;;;;;280750;SE;Tomar do Geru;-11.37;-37.84
280730;-10.2;-36.88;;;;;280760;SE;Umbaúba;-11.38;-37.65
280740;-11.18;-37.99;;;;;290010;BA;Abaíra;-13.25;-41.66
280750;-11.37;-37.84;;;;;290020;BA;Abaré;-8.72;-39.11
280760;-11.38;-37.65;;;;;290030;BA;Acajutiba;-11.66;-38.01
290010;-13.25;-41.66;;;;;290035;BA;Adustina;-10.53;-38.09
290020;-8.72;-39.11;;;;;290040;BA;Água Fria;-11.86;-38.76
290030;-11.66;-38.01;;;;;290050;BA;Érico Cardoso;-13.41;-42.13
290035;-10.53;-38.09;;;;;290060;BA;Aiquara;-14.12;-39.88
290040;-11.86;-38.76;;;;;290070;BA;Alagoinhas;-12.13;-38.41
290050;-13.41;-42.13;;;;;290080;BA;Alcobaça;-17.51;-39.19
290060;-14.12;-39.88;;;;;290090;BA;Almadina;-14.7;-39.63
290070;-12.13;-38.41;;;;;290100;BA;Amargosa;-13.02;-39.6
290080;-17.51;-39.19;;;;;290110;BA;Amélia Rodrigues;-12.4;-38.75
290090;-14.7;-39.63;;;;;290115;BA;América Dourada;-11.45;-41.43
290100;-13.02;-39.6;;;;;290120;BA;Anagé;-14.61;-41.13
290110;-12.4;-38.75;;;;;290130;BA;Andaraí;-12.8;-41.33
290115;-11.45;-41.43;;;;;290135;BA;Andorinha;-10.34;-39.83
290120;-14.61;-41.13;;;;;290140;BA;Angical;-12;-44.69
290130;-12.8;-41.33;;;;;290150;BA;Anguera;-12.15;-39.24
290135;-10.34;-39.83;;;;;290160;BA;Antas;-10.39;-38.33
290140;-12;-44.69;;;;;290170;BA;Antônio Cardoso;-12.43;-39.11
290150;-12.15;-39.24;;;;;290180;BA;Antônio Gonçalves;-10.57;-40.27
290160;-10.39;-38.33;;;;;290190;BA;Aporá;-11.65;-38.08
290170;-12.43;-39.11;;;;;290195;BA;Apuarema;-13.85;-39.74
290180;-10.57;-40.27;;;;;290200;BA;Aracatu;-14.42;-41.46
290190;-11.65;-38.08;;;;;290205;BA;Araças;-12.22;-38.2
290195;-13.85;-39.74;;;;;290210;BA;Araci;-11.33;-38.96
290200;-14.42;-41.46;;;;;290220;BA;Aramari;-12.08;-38.49
290205;-12.22;-38.2;;;;;290225;BA;Arataca;-15.26;-39.41
290210;-11.33;-38.96;;;;;290230;BA;Aratuípe;-13.07;-39
290220;-12.08;-38.49;;;;;290240;BA;Aurelino Leal;-14.31;-39.32
290225;-15.26;-39.41;;;;;290250;BA;Baianópolis;-12.3;-44.53
290230;-13.07;-39;;;;;290260;BA;Baixa Grande;-11.96;-40.16
290240;-14.31;-39.32;;;;;290265;BA;Banzaê;-10.57;-38.61
290250;-12.3;-44.53;;;;;290270;BA;Barra;-11.08;-43.14
290260;-11.96;-40.16;;;;;290280;BA;Barra da Estiva;-13.62;-41.32
290265;-10.57;-38.61;;;;;290290;BA;Barra do Choça;-14.88;-40.57
290270;-11.08;-43.14;;;;;290300;BA;Barra do Mendes;-11.81;-42.05
290280;-13.62;-41.32;;;;;290310;BA;Barra do Rocha;-14.21;-39.6
290290;-14.88;-40.57;;;;;290320;BA;Barreiras;-12.15;-44.99
290300;-11.81;-42.05;;;;;290323;BA;Barro Alto;-11.76;-41.91
290310;-14.21;-39.6;;;;;290327;BA;Barrocas;-11.52;-39.07
290320;-12.15;-44.99;;;;;290330;BA;Barro Preto;-14.81;-39.47
290323;-11.76;-41.91;;;;;290340;BA;Belmonte;-15.86;-38.88
290327;-11.52;-39.07;;;;;290350;BA;Belo Campo;-15.03;-41.25
290330;-14.81;-39.47;;;;;290360;BA;Biritinga;-11.61;-38.79
290340;-15.86;-38.88;;;;;290370;BA;Boa Nova;-14.36;-40.2
290350;-15.03;-41.25;;;;;290380;BA;Boa Vista do Tupim;-12.65;-40.6
290360;-11.61;-38.79;;;;;290390;BA;Bom Jesus da Lapa;-13.25;-43.41
290370;-14.36;-40.2;;;;;290395;BA;Bom Jesus da Serra;-14.37;-40.5
290380;-12.65;-40.6;;;;;290400;BA;Boninal;-12.7;-41.82
290390;-13.25;-43.41;;;;;290405;BA;Bonito;-11.96;-41.26
290395;-14.37;-40.5;;;;;290410;BA;Boquira;-12.82;-42.73
290400;-12.7;-41.82;;;;;290420;BA;Botuporã;-13.38;-42.52
290405;-11.96;-41.26;;;;;290430;BA;Brejões;-13.1;-39.79
290410;-12.82;-42.73;;;;;290440;BA;Brejolândia;-12.48;-43.96
290420;-13.38;-42.52;;;;;290450;BA;Brotas de Macaúbas;-11.99;-42.62
290430;-13.1;-39.79;;;;;290460;BA;Brumado;-14.2;-41.66
290440;-12.48;-43.96;;;;;290470;BA;Buerarema;-14.95;-39.29
290450;-11.99;-42.62;;;;;290475;BA;Buritirama;-10.7;-43.63
290460;-14.2;-41.66;;;;;290480;BA;Caatiba;-14.97;-40.4
290470;-14.95;-39.29;;;;;290485;BA;Cabaceiras do Paraguaçu;-12.53;-39.19
290475;-10.7;-43.63;;;;;290490;BA;Cachoeira;-12.61;-38.95
290480;-14.97;-40.4;;;;;290500;BA;Caculé;-14.5;-42.22
290485;-12.53;-39.19;;;;;290510;BA;Caém;-11.09;-40.43
290490;-12.61;-38.95;;;;;290515;BA;Caetanos;-14.33;-40.9
290500;-14.5;-42.22;;;;;290520;BA;Caetité;-14.06;-42.47
290510;-11.09;-40.43;;;;;290530;BA;Cafarnaum;-11.69;-41.46
290515;-14.33;-40.9;;;;;290540;BA;Cairu;-13.48;-39.04
290520;-14.06;-42.47;;;;;290550;BA;Caldeirão Grande;-11.02;-40.3
290530;-11.69;-41.46;;;;;290560;BA;Camacan;-15.41;-39.49
290540;-13.48;-39.04;;;;;290570;BA;Camaçari;-12.69;-38.32
290550;-11.02;-40.3;;;;;290580;BA;Camamu;-13.94;-39.1
290560;-15.41;-39.49;;;;;290590;BA;Campo Alegre de Lourdes;-9.51;-43.01
290570;-12.69;-38.32;;;;;290600;BA;Campo Formoso;-10.5;-40.32
290580;-13.94;-39.1;;;;;290610;BA;Canápolis;-13.06;-44.2
290590;-9.51;-43.01;;;;;290620;BA;Canarana;-11.68;-41.76
290600;-10.5;-40.32;;;;;290630;BA;Canavieiras;-15.67;-38.94
290610;-13.06;-44.2;;;;;290640;BA;Candeal;-11.8;-39.11
290620;-11.68;-41.76;;;;;290650;BA;Candeias;-12.66;-38.55
290630;-15.67;-38.94;;;;;290660;BA;Candiba;-14.41;-42.86
290640;-11.8;-39.11;;;;;290670;BA;Cândido Sales;-15.5;-41.23
290650;-12.66;-38.55;;;;;290680;BA;Cansanção;-10.67;-39.49
290660;-14.41;-42.86;;;;;290682;BA;Canudos;-9.96;-39.16
290670;-15.5;-41.23;;;;;290685;BA;Capela do Alto Alegre;-11.66;-39.83
290680;-10.67;-39.49;;;;;290687;BA;Capim Grosso;-11.38;-40.01
290682;-9.96;-39.16;;;;;290689;BA;Caraíbas;-14.6;-41.33
290685;-11.66;-39.83;;;;;290690;BA;Caravelas;-17.73;-39.26
290687;-11.38;-40.01;;;;;290700;BA;Cardeal da Silva;-11.94;-37.94
290689;-14.6;-41.33;;;;;290710;BA;Carinhanha;-14.3;-43.76
290690;-17.73;-39.26;;;;;290720;BA;Casa Nova;-9.16;-40.97
290700;-11.94;-37.94;;;;;290730;BA;Castro Alves;-12.76;-39.42
290710;-14.3;-43.76;;;;;290740;BA;Catolândia;-12.31;-44.86
290720;-9.16;-40.97;;;;;290750;BA;Catu;-12.35;-38.37
290730;-12.76;-39.42;;;;;290755;BA;Caturama;-13.32;-42.29
290740;-12.31;-44.86;;;;;290760;BA;Central;-11.13;-42.11
290750;-12.35;-38.37;;;;;290770;BA;Chorrochó;-8.97;-39.09
290755;-13.32;-42.29;;;;;290780;BA;Cícero Dantas;-10.6;-38.38
290760;-11.13;-42.11;;;;;290790;BA;Cipó;-11.1;-38.51
290770;-8.97;-39.09;;;;;290800;BA;Coaraci;-14.64;-39.55
290780;-10.6;-38.38;;;;;290810;BA;Cocos;-14.18;-44.53
290790;-11.1;-38.51;;;;;290820;BA;Conceição da Feira;-12.5;-38.99
290800;-14.64;-39.55;;;;;290830;BA;Conceição do Almeida;-12.8;-39.16
290810;-14.18;-44.53;;;;;290840;BA;Conceição do Coité;-11.56;-39.28
290820;-12.5;-38.99;;;;;290850;BA;Conceição do Jacuípe;-12.32;-38.76
290830;-12.8;-39.16;;;;;290860;BA;Conde;-11.81;-37.61
290840;-11.56;-39.28;;;;;290870;BA;Condeúba;-14.89;-41.96
290850;-12.32;-38.76;;;;;290880;BA;Contendas do Sincorá;-13.76;-41.04
290860;-11.81;-37.61;;;;;290890;BA;Coração de Maria;-12.23;-38.75
290870;-14.89;-41.96;;;;;290900;BA;Cordeiros;-15.03;-41.93
290880;-13.76;-41.04;;;;;290910;BA;Coribe;-13.82;-44.45
290890;-12.23;-38.75;;;;;290920;BA;Coronel João Sá;-10.28;-37.92
290900;-15.03;-41.93;;;;;290930;BA;Correntina;-13.34;-44.63
290910;-13.82;-44.45;;;;;290940;BA;Cotegipe;-12.02;-44.25
290920;-10.28;-37.92;;;;;290950;BA;Cravolândia;-13.35;-39.81
290930;-13.34;-44.63;;;;;290960;BA;Crisópolis;-11.51;-38.15
290940;-12.02;-44.25;;;;;290970;BA;Cristópolis;-12.23;-44.42
290950;-13.35;-39.81;;;;;290980;BA;Cruz das Almas;-12.67;-39.1
290960;-11.51;-38.15;;;;;290990;BA;Curaçá;-8.99;-39.9
290970;-12.23;-44.42;;;;;291000;BA;Dário Meira;-14.43;-39.9
290980;-12.67;-39.1;;;;;291005;BA;Dias d`Ávila;-12.61;-38.29
290990;-8.99;-39.9;;;;;291010;BA;Dom Basílio;-13.76;-41.77
291000;-14.43;-39.9;;;;;291020;BA;Dom Macedo Costa;-12.9;-39.19
291005;-12.61;-38.29;;;;;291030;BA;Elísio Medrado;-12.94;-39.52
291010;-13.76;-41.77;;;;;291040;BA;Encruzilhada;-15.53;-40.9
291020;-12.9;-39.19;;;;;291050;BA;Entre Rios;-11.94;-38.08
291030;-12.94;-39.52;;;;;291060;BA;Esplanada;-11.79;-37.94
291040;-15.53;-40.9;;;;;291070;BA;Euclides da Cunha;-10.5;-39.01
291050;-11.94;-38.08;;;;;291072;BA;Eunápolis;-16.37;-39.58
291060;-11.79;-37.94;;;;;291075;BA;Fátima;-10.6;-38.21
291070;-10.5;-39.01;;;;;291077;BA;Feira da Mata;-14.2;-44.28
291072;-16.37;-39.58;;;;;291080;BA;Feira de Santana;-12.26;-38.96
291075;-10.6;-38.21;;;;;291085;BA;Filadélfia;-10.74;-40.13
291077;-14.2;-44.28;;;;;291090;BA;Firmino Alves;-14.98;-39.92
291080;-12.26;-38.96;;;;;291100;BA;Floresta Azul;-14.85;-39.65
291085;-10.74;-40.13;;;;;291110;BA;Formosa do Rio Preto;-11.04;-45.19
291090;-14.98;-39.92;;;;;291120;BA;Gandu;-13.74;-39.48
291100;-14.85;-39.65;;;;;291125;BA;Gavião;-11.47;-39.78
291110;-11.04;-45.19;;;;;291130;BA;Gentio do Ouro;-11.42;-42.5
291120;-13.74;-39.48;;;;;291140;BA;Glória;-9.33;-38.25
291125;-11.47;-39.78;;;;;291150;BA;Gongogi;-14.32;-39.46
291130;-11.42;-42.5;;;;;291160;BA;Governador Mangabeira;-12.6;-39.04
291140;-9.33;-38.25;;;;;291165;BA;Guajeru;-14.54;-41.93
291150;-14.32;-39.46;;;;;291170;BA;Guanambi;-14.22;-42.78
291160;-12.6;-39.04;;;;;291180;BA;Guaratinga;-16.58;-39.78
291165;-14.54;-41.93;;;;;291185;BA;Heliópolis;-10.68;-38.28
291170;-14.22;-42.78;;;;;291190;BA;Iaçu;-12.76;-40.21
291180;-16.58;-39.78;;;;;291200;BA;Ibiassucê;-14.25;-42.25
291185;-10.68;-38.28;;;;;291210;BA;Ibicaraí;-14.86;-39.58
291190;-12.76;-40.21;;;;;291220;BA;Ibicoara;-13.41;-41.28
291200;-14.25;-42.25;;;;;291230;BA;Ibicuí;-14.84;-39.98
291210;-14.86;-39.58;;;;;291240;BA;Ibipeba;-11.64;-42.01
291220;-13.41;-41.28;;;;;291250;BA;Ibipitanga;-12.88;-42.48
291230;-14.84;-39.98;;;;;291260;BA;Ibiquera;-12.65;-40.93
291240;-11.64;-42.01;;;;;291270;BA;Ibirapitanga;-14.16;-39.37
291250;-12.88;-42.48;;;;;291280;BA;Ibirapuã;-17.68;-40.1
291260;-12.65;-40.93;;;;;291290;BA;Ibirataia;-14.06;-39.64
291270;-14.16;-39.37;;;;;291300;BA;Ibitiara;-12.65;-42.21
291280;-17.68;-40.1;;;;;291310;BA;Ibititá;-11.54;-41.97
291290;-14.06;-39.64;;;;;291320;BA;Ibotirama;-12.18;-43.22
291300;-12.65;-42.21;;;;;291330;BA;Ichu;-11.74;-39.19
291310;-11.54;-41.97;;;;;291340;BA;Igaporã;-13.77;-42.71
291320;-12.18;-43.22;;;;;291345;BA;Igrapiúna;-13.82;-39.14
291330;-11.74;-39.19;;;;;291350;BA;Iguaí;-14.75;-40.08
291340;-13.77;-42.71;;;;;291360;BA;Ilhéus;-14.78;-39.04
291345;-13.82;-39.14;;;;;291370;BA;Inhambupe;-11.78;-38.35
291350;-14.75;-40.08;;;;;291380;BA;Ipecaetá;-12.3;-39.3
291360;-14.78;-39.04;;;;;291390;BA;Ipiaú;-14.13;-39.73
291370;-11.78;-38.35;;;;;291400;BA;Ipirá;-12.15;-39.73
291380;-12.3;-39.3;;;;;291410;BA;Ipupiara;-11.81;-42.61
291390;-14.13;-39.73;;;;;291420;BA;Irajuba;-13.25;-40.08
291400;-12.15;-39.73;;;;;291430;BA;Iramaia;-13.28;-40.95
291410;-11.81;-42.61;;;;;291440;BA;Iraquara;-12.24;-41.61
291420;-13.25;-40.08;;;;;291450;BA;Irará;-12.05;-38.76
291430;-13.28;-40.95;;;;;291460;BA;Irecê;-11.3;-41.85
291440;-12.24;-41.61;;;;;291465;BA;Itabela;-16.57;-39.55
291450;-12.05;-38.76;;;;;291470;BA;Itaberaba;-12.52;-40.3
291460;-11.3;-41.85;;;;;291480;BA;Itabuna;-14.78;-39.27
291465;-16.57;-39.55;;;;;291490;BA;Itacaré;-14.27;-38.99
291470;-12.52;-40.3;;;;;291500;BA;Itaeté;-12.98;-40.97
291480;-14.78;-39.27;;;;;291510;BA;Itagi;-14.16;-40
291490;-14.27;-38.99;;;;;291520;BA;Itagibá;-14.28;-39.84
291500;-12.98;-40.97;;;;;291530;BA;Itagimirim;-16.08;-39.61
291510;-14.16;-40;;;;;291535;BA;Itaguaçu da Bahia;-11.01;-42.39
291520;-14.28;-39.84;;;;;291540;BA;Itaju do Colônia;-15.14;-39.72
291530;-16.08;-39.61;;;;;291550;BA;Itajuípe;-14.67;-39.37
291535;-11.01;-42.39;;;;;291560;BA;Itamaraju;-17.03;-39.53
291540;-15.14;-39.72;;;;;291570;BA;Itamari;-13.77;-39.68
291550;-14.67;-39.37;;;;;291580;BA;Itambé;-15.24;-40.62
291560;-17.03;-39.53;;;;;291590;BA;Itanagra;-12.26;-38.04
291570;-13.77;-39.68;;;;;291600;BA;Itanhém;-17.16;-40.33
291580;-15.24;-40.62;;;;;291610;BA;Itaparica;-12.88;-38.67
291590;-12.26;-38.04;;;;;291620;BA;Itapé;-14.89;-39.42
291600;-17.16;-40.33;;;;;291630;BA;Itapebi;-15.95;-39.53
291610;-12.88;-38.67;;;;;291640;BA;Itapetinga;-15.24;-40.24
291620;-14.89;-39.42;;;;;291650;BA;Itapicuru;-11.31;-38.23
291630;-15.95;-39.53;;;;;291660;BA;Itapitanga;-14.42;-39.56
291640;-15.24;-40.24;;;;;291670;BA;Itaquara;-13.45;-39.94
291650;-11.31;-38.23;;;;;291680;BA;Itarantim;-15.65;-40.06
291660;-14.42;-39.56;;;;;291685;BA;Itatim;-12.71;-39.69
291670;-13.45;-39.94;;;;;291690;BA;Itiruçu;-13.53;-40.15
291680;-15.65;-40.06;;;;;291700;BA;Itiúba;-10.69;-39.85
291685;-12.71;-39.69;;;;;291710;BA;Itororó;-15.11;-40.06
291690;-13.53;-40.15;;;;;291720;BA;Ituaçu;-13.81;-41.29
291700;-10.69;-39.85;;;;;291730;BA;Ituberá;-13.73;-39.14
291710;-15.11;-40.06;;;;;291733;BA;Iuiú;-14.41;-43.55
291720;-13.81;-41.29;;;;;291735;BA;Jaborandi;-13.61;-44.43
291730;-13.73;-39.14;;;;;291740;BA;Jacaraci;-14.85;-42.43
291733;-14.41;-43.55;;;;;291750;BA;Jacobina;-11.18;-40.51
291735;-13.61;-44.43;;;;;291760;BA;Jaguaquara;-13.53;-39.97
291740;-14.85;-42.43;;;;;291770;BA;Jaguarari;-10.26;-40.19
291750;-11.18;-40.51;;;;;291780;BA;Jaguaripe;-13.11;-38.89
291760;-13.53;-39.97;;;;;291790;BA;Jandaíra;-11.56;-37.78
291770;-10.26;-40.19;;;;;291800;BA;Jequié;-13.85;-40.08
291780;-13.11;-38.89;;;;;291810;BA;Jeremoabo;-10.06;-38.34
291790;-11.56;-37.78;;;;;291820;BA;Jiquiriçá;-13.25;-39.57
291800;-13.85;-40.08;;;;;291830;BA;Jitaúna;-14.01;-39.88
291810;-10.06;-38.34;;;;;291835;BA;João Dourado;-11.35;-41.66
291820;-13.25;-39.57;;;;;291840;BA;Juazeiro;-9.41;-40.5
291830;-14.01;-39.88;;;;;291845;BA;Jucuruçu;-16.84;-40.15
291835;-11.35;-41.66;;;;;291850;BA;Jussara;-11.04;-41.96
291840;-9.41;-40.5;;;;;291855;BA;Jussari;-15.19;-39.49
291845;-16.84;-40.15;;;;;291860;BA;Jussiape;-13.51;-41.59
291850;-11.04;-41.96;;;;;291870;BA;Lafaiete Coutinho;-13.65;-40.21
291855;-15.19;-39.49;;;;;291875;BA;Lagoa Real;-14.03;-42.14
291860;-13.51;-41.59;;;;;291880;BA;Laje;-13.18;-39.42
291870;-13.65;-40.21;;;;;291890;BA;Lajedão;-17.61;-40.34
291875;-14.03;-42.14;;;;;291900;BA;Lajedinho;-12.35;-40.9
291880;-13.18;-39.42;;;;;291905;BA;Lajedo do Tabocal;-13.47;-40.22
291890;-17.61;-40.34;;;;;291910;BA;Lamarão;-11.78;-38.9
291900;-12.35;-40.9;;;;;291915;BA;Lapão;-11.38;-41.83
291905;-13.47;-40.22;;;;;291920;BA;Lauro de Freitas;-12.89;-38.32
291910;-11.78;-38.9;;;;;291930;BA;Lençóis;-12.56;-41.38
291915;-11.38;-41.83;;;;;291940;BA;Licínio de Almeida;-14.68;-42.5
291920;-12.89;-38.32;;;;;291950;BA;Livramento de Nossa Senhora;-13.64;-41.84
